	AveExpr	Coef	t	P.value	Results	Genes.ENSEMBL	Genes.SYMBOL	Genes.TXCHROM
ENSG00000185414.18	4.537167	-0.1643676	0	0.9999947	0	ENSG00000185414	MRPL30	chr2
ENSG00000185418.14	3.572879	0.02620753	0	0.9999999	0	ENSG00000185418	TARS3	chr15
ENSG00000185420.17	2.131733	-0.3687824	0	0.9978008	0	ENSG00000185420	SMYD3	chr1
ENSG00000185432.11	6.041486	0.2540645	0	0.9993212	0	ENSG00000185432	METTL7A	chr12
ENSG00000185433.7	-2.100751	1.221312	0.2503548	0.4123159	0	ENSG00000185433	LINC00158	chr21
ENSG00000185436.10	2.724487	0.5903156	0	0.9777839	0	ENSG00000185436	IFNLR1	chr1
ENSG00000185437.12	2.568553	-0.328766	0	0.9580277	0	ENSG00000185437	SH3BGR	chr21
ENSG00000185442.11	6.862267	-0.1169638	0	0.9997667	0	ENSG00000185442	FAM174B	chr15
ENSG00000185453.11	2.940788	0.02536756	0	0.9996938	0	ENSG00000185453	ZSWIM9	NA
ENSG00000185475.7	5.390672	-0.1466096	0	0.9997506	0	ENSG00000185475	TMEM179B	chr11
ENSG00000185477.4	1.716967	0.8249676	0	0.620326	0	ENSG00000185477	GPRIN3	chr4
ENSG00000185480.10	0.2932779	0.2762256	0	0.9918657	0	ENSG00000185480	PARPBP	chr12
ENSG00000185482.6	1.030551	-0.4059463	0	0.9015501	0	ENSG00000185482	STAC3	chr12
ENSG00000185483.10	2.244526	0.1978488	0	0.9765401	0	ENSG00000185483	ROR1	chr1
ENSG00000185485.13	1.96841	0.3299104	0	0.9866985	0	ENSG00000185485	SDHAP1	chr3
ENSG00000185495.9	2.185317	-0.04892636	0	0.9948423	0	ENSG00000185495	NA	NA
ENSG00000185499.15	3.193206	0.04867801	0	0.9815792	0	ENSG00000185499	MUC1	chr1
ENSG00000185504.15	4.926811	-0.001568628	0	0.9999975	0	ENSG00000185504	FAAP100	chr17
ENSG00000185507.18	4.032461	0.4909702	0	0.9800437	0	ENSG00000185507	IRF7	chr11
ENSG00000185513.13	2.171961	0.2336364	0	0.9892776	0	ENSG00000185513	L3MBTL1	chr20
ENSG00000185515.13	4.430516	0.01845044	0	0.9999994	0	ENSG00000185515	BRCC3	chrX
ENSG00000185518.10	1.310133	-0.2774875	0	0.8863817	0	ENSG00000185518	SV2B	chr15
ENSG00000185522.7	0.911178	-0.06767521	0	0.9940693	0	ENSG00000185522	LMNTD2	chr11
ENSG00000185527.10	-2.231832	0.2008411	0	0.9361974	0	ENSG00000185527	PDE6G	chr17
ENSG00000185532.13	2.101673	0.03502155	0	0.9919698	0	ENSG00000185532	PRKG1	chr10
ENSG00000185551.11	5.998859	-0.09968727	0	0.999992	0	ENSG00000185551	NR2F2	chr15
ENSG00000185561.9	2.488782	-0.01599387	0	0.9999922	0	ENSG00000185561	TLCD2	chr17
ENSG00000185565.10	4.924233	-0.09824651	0	0.9724695	0	ENSG00000185565	LSAMP	chr3
ENSG00000185567.6	3.802043	0.1432831	0	0.9605491	0	ENSG00000185567	AHNAK2	chr14
ENSG00000185585.18	3.0894	0.1131215	0	0.9842621	0	ENSG00000185585	OLFML2A	chr9
ENSG00000185591.8	6.295167	0.09961044	0	0.9995711	0	ENSG00000185591	SP1	chr12
ENSG00000185596.15	1.850978	0.1773346	0	0.99119	0	ENSG00000185596	NA	NA
ENSG00000185608.7	4.841272	-0.3572544	0	0.9962333	0	ENSG00000185608	MRPL40	chr22
ENSG00000185614.4	-0.2334516	0.1754513	0	0.9773813	0	ENSG00000185614	INKA1	chr3
ENSG00000185615.14	-1.568724	-1.847099	-1.105879	0.1410812	0	ENSG00000185615	PDIA2	chr16
ENSG00000185619.16	5.580753	0.03005308	0	1	0	ENSG00000185619	PCGF3	chr4
ENSG00000185621.10	2.910593	-0.01493775	0	0.9999926	0	ENSG00000185621	LMLN	chr3
ENSG00000185624.13	10.2919	-0.1862017	0	0.9980949	0	ENSG00000185624	P4HB	chr17
ENSG00000185627.16	6.402563	-0.02393234	0	0.9994275	0	ENSG00000185627	PSMD13	chr11
ENSG00000185630.17	6.245951	0.2634043	0	0.9987349	0	ENSG00000185630	PBX1	chr1
ENSG00000185633.9	1.541634	-0.4539114	0	0.8955368	0	ENSG00000185633	NDUFA4L2	chr12
ENSG00000185634.10	-1.609757	-0.03564493	0	0.9967406	0	ENSG00000185634	SHC4	chr15
ENSG00000185641.6	2.488513	-0.2880664	0	0.9944808	0	ENSG00000185641	NA	NA
ENSG00000185650.9	7.387602	0.2269476	0	0.9871399	0	ENSG00000185650	ZFP36L1	chr14
ENSG00000185651.13	6.139301	0.05175186	0	0.9999996	0	ENSG00000185651	UBE2L3	chr22
ENSG00000185652.10	-0.4275768	0.3773084	0	0.9212691	0	ENSG00000185652	NTF3	chr12
ENSG00000185658.12	5.440956	0.06705455	0	0.9998044	0	ENSG00000185658	BRWD1	chr21
ENSG00000185664.13	0.2232298	0.6851191	0	0.7423848	0	ENSG00000185664	PMEL	chr12
ENSG00000185666.13	-2.406383	1.291954	0.6515982	0.260785	0	ENSG00000185666	SYN3	chr22
ENSG00000185669.5	-0.5083159	0.2337465	0	0.9814777	0	ENSG00000185669	SNAI3	chr16
ENSG00000185670.7	2.217122	-0.2903985	0	0.9993855	0	ENSG00000185670	ZBTB3	chr11
ENSG00000185681.11	-1.086497	-1.290646	-0.3595865	0.3662043	0	ENSG00000185681	MORN5	chr9
ENSG00000185684.11	2.628452	0.1431679	0	0.9972057	0	ENSG00000185684	EP400P1	chr12
ENSG00000185689.14	-2.270484	-0.6592091	0	0.7360397	0	ENSG00000185689	C6orf201	chr6
ENSG00000185697.15	0.7411661	0.2304895	0	0.9954137	0	ENSG00000185697	MYBL1	chr8
ENSG00000185716.10	3.392287	0.2021155	0	0.9999211	0	ENSG00000185716	MOSMO	chr16
ENSG00000185721.10	5.031623	-0.1756343	0	0.999995	0	ENSG00000185721	DRG1	chr22
ENSG00000185722.15	5.455042	0.2576255	0	0.9972959	0	ENSG00000185722	ANKFY1	chr17
ENSG00000185728.15	5.90648	0.05175667	0	0.9999941	0	ENSG00000185728	YTHDF3	chr8
ENSG00000185730.6	2.342405	0.3185702	0	0.9991374	0	ENSG00000185730	ZNF696	chr8
ENSG00000185736.14	0.5675729	-1.882616	-1.306504	0.1027179	0	ENSG00000185736	ADARB2	chr10
ENSG00000185739.12	0.4614242	-0.4504382	0	0.8982651	0	ENSG00000185739	SRL	chr16
ENSG00000185745.9	2.962708	0.8913893	0	0.5914507	0	ENSG00000185745	IFIT1	chr10
ENSG00000185753.11	3.56074	0.1462981	0	0.9999969	0	ENSG00000185753	CXorf38	chrX
ENSG00000185760.14	0.1585116	0.9482499	0	0.5414815	0	ENSG00000185760	KCNQ5	chr6
ENSG00000185761.9	0.038155	0.160482	0	0.980304	0	ENSG00000185761	ADAMTSL5	chr19
ENSG00000185774.13	-0.1942918	-0.09911543	0	0.9989076	0	ENSG00000185774	KCNIP4	chr4
ENSG00000185787.13	6.935144	-0.01557353	0	1	0	ENSG00000185787	MORF4L1	chr15
ENSG00000185792.8	-2.359514	1.764324	0.9108074	0.1879021	0	ENSG00000185792	NLRP9	chr19
ENSG00000185798.7	1.958522	0.06120716	0	0.9999988	0	ENSG00000185798	WDR53	chr3
ENSG00000185800.10	4.107882	-0.04292218	0	0.9999956	0	ENSG00000185800	DMWD	chr19
ENSG00000185803.7	4.773109	0.07198863	0	0.9972444	0	ENSG00000185803	SLC52A2	chr8
ENSG00000185808.12	4.227583	-0.1316077	0	0.9999478	0	ENSG00000185808	PIGP	chr21
ENSG00000185811.15	2.322638	0.1399334	0	0.9510885	0	ENSG00000185811	IKZF1	chr7
ENSG00000185813.9	5.273785	-0.1225418	0	0.9976339	0	ENSG00000185813	PCYT2	chr17
ENSG00000185818.7	1.101472	-0.2857147	0	0.8872811	0	ENSG00000185818	NAT8L	chr4
ENSG00000185825.14	7.481127	0.04825947	0	0.9981433	0	ENSG00000185825	BCAP31	chrX
ENSG00000185829.14	-0.7405018	0.2468341	0	0.9646521	0	ENSG00000185829	ARL17A	chr17
ENSG00000185834.10	-0.3406674	-0.2134048	0	0.9054789	0	ENSG00000185834	NA	NA
ENSG00000185837.3	-1.44967	-0.3091184	0	0.9776749	0	ENSG00000185837	HDHD5-AS1	chr22
ENSG00000185838.12	1.626306	-0.2114256	0	0.9990256	0	ENSG00000185838	GNB1L	chr22
ENSG00000185842.13	1.969761	-0.1961698	0	0.994648	0	ENSG00000185842	DNAH14	chr1
ENSG00000185862.6	1.893914	0.5411716	0	0.7984402	0	ENSG00000185862	EVI2B	chr17
ENSG00000185863.7	-0.7380028	-0.2169609	0	0.9788642	0	ENSG00000185863	TMEM210	NA
ENSG00000185864.15	-0.1556741	0.635671	0	0.726679	0	ENSG00000185864	NPIPB4	NA
ENSG00000185869.12	1.969083	-0.03593151	0	0.9999216	0	ENSG00000185869	ZNF829	chr19
ENSG00000185875.11	2.743825	-0.3487345	0	0.9804796	0	ENSG00000185875	THNSL1	chr10
ENSG00000185880.11	4.592483	0.3908281	0	0.9871611	0	ENSG00000185880	TRIM69	chr15
ENSG00000185883.9	4.418052	0.4204415	0	0.8761538	0	ENSG00000185883	ATP6V0C	chr16
ENSG00000185885.14	4.499942	0.7597222	0	0.7033439	0	ENSG00000185885	IFITM1	chr11
ENSG00000185896.10	7.926613	0.07950429	0	0.999573	0	ENSG00000185896	LAMP1	chr13
ENSG00000185900.8	0.6233533	0.4431352	0	0.8570086	0	ENSG00000185900	POMK	chr8
ENSG00000185905.3	0.681964	0.2553351	0	0.9530424	0	ENSG00000185905	C16orf54	chr16
ENSG00000185909.13	4.109558	-0.3177706	0	0.9822332	0	ENSG00000185909	KLHDC8B	chr3
ENSG00000185917.12	3.337704	-0.008507683	0	0.9999998	0	ENSG00000185917	SETD4	chr21
ENSG00000185920.14	4.286688	0.1737664	0	0.989761	0	ENSG00000185920	PTCH1	chr9
ENSG00000185924.6	2.928822	0.1516289	0	0.9899843	0	ENSG00000185924	RTN4RL1	chr17
ENSG00000185946.14	2.651038	0.1524495	0	0.9993891	0	ENSG00000185946	RNPC3	chr1
ENSG00000185947.13	2.506395	0.2218446	0	0.9989868	0	ENSG00000185947	ZNF267	chr16
ENSG00000185950.8	5.932057	-0.5131272	0	0.9194469	0	ENSG00000185950	IRS2	chr13
ENSG00000185958.8	-1.253899	0.1308798	0	0.9830091	0	ENSG00000185958	FAM186A	chr12
ENSG00000185963.12	4.231472	-0.015104	0	0.9999582	0	ENSG00000185963	BICD2	chr9
ENSG00000185973.9	0.5732965	0.3731342	0	0.9493335	0	ENSG00000185973	TMLHE	chrX
ENSG00000185985.8	-1.86122	-0.2448647	0	0.8848096	0	ENSG00000185985	SLITRK2	chrX
ENSG00000185986.11	1.383944	0.1912042	0	0.9945672	0	ENSG00000185986	NA	NA
ENSG00000185988.10	-2.18253	-0.1921003	0	0.9581438	0	ENSG00000185988	PLK5	chr19
ENSG00000185989.10	3.381356	0.08753684	0	0.9998953	0	ENSG00000185989	RASA3	chr13
ENSG00000186001.11	4.884882	0.134614	0	0.9999968	0	ENSG00000186001	LRCH3	chr3
ENSG00000186010.17	4.528456	-0.2505433	0	0.9850674	0	ENSG00000186010	NDUFA13	chr19
ENSG00000186017.13	2.794394	-0.02561484	0	0.999992	0	ENSG00000186017	ZNF566	chr19
ENSG00000186019.10	-1.873323	-0.2589399	0	0.992837	0	ENSG00000186019	LOC100379224	chr19
ENSG00000186020.11	3.391149	0.03998188	0	0.9999996	0	ENSG00000186020	ZNF529	chr19
ENSG00000186026.6	0.9290071	-0.239371	0	0.9993729	0	ENSG00000186026	ZNF284	chr19
ENSG00000186056.8	0.2817746	0.1729222	0	0.9968465	0	ENSG00000186056	MATN1-AS1	chr1
ENSG00000186063.11	3.837182	0.3000533	0	0.9951956	0	ENSG00000186063	AIDA	chr1
ENSG00000186073.10	1.957593	0.1473784	0	0.9999131	0	ENSG00000186073	CDIN1	chr15
ENSG00000186074.17	-0.434812	0.5293627	0	0.8093858	0	ENSG00000186074	CD300LF	chr17
ENSG00000186081.10	5.387695	2.106692	0.9104901	0.1953828	0	ENSG00000186081	KRT5	chr12
ENSG00000186088.14	3.813011	0.4072347	0	0.9960697	0	ENSG00000186088	GSAP	chr7
ENSG00000186094.15	-1.756246	-0.4480112	0	0.8669067	0	ENSG00000186094	AGBL4	chr1
ENSG00000186104.9	3.321957	0.1675111	0	0.999867	0	ENSG00000186104	CYP2R1	chr11
ENSG00000186105.7	-1.833931	-0.01656364	0	0.9988272	0	ENSG00000186105	LRRC70	chr5
ENSG00000186106.10	3.97788	-0.02918734	0	0.9999959	0	ENSG00000186106	ANKRD46	chr8
ENSG00000186111.7	5.542024	0.259881	0	0.9977209	0	ENSG00000186111	PIP5K1C	chr19
ENSG00000186115.11	-0.2580584	0.9617658	0	0.5760974	0	ENSG00000186115	CYP4F2	chr19
ENSG00000186130.4	3.066518	0.1537799	0	0.9995997	0	ENSG00000186130	ZBTB6	chr9
ENSG00000186132.13	2.570951	-0.2607495	0	0.9994206	0	ENSG00000186132	C2orf76	chr2
ENSG00000186141.7	3.647531	0.04791564	0	1	0	ENSG00000186141	POLR3C	chr1
ENSG00000186153.15	3.466664	-0.2638094	0	0.9986573	0	ENSG00000186153	WWOX	chr16
ENSG00000186162.9	2.183835	-0.02418046	0	0.9999591	0	ENSG00000186162	CIDECP1	chr3
ENSG00000186166.7	2.756663	0.0886926	0	0.9940547	0	ENSG00000186166	CENATAC	chr11
ENSG00000186174.11	4.72123	0.5342936	0	0.9494466	0	ENSG00000186174	BCL9L	chr11
ENSG00000186184.14	6.068492	-0.439333	0	0.9996418	0	ENSG00000186184	POLR1D	chr13
ENSG00000186185.12	-0.4903778	0.3983825	0	0.8509713	0	ENSG00000186185	KIF18B	chr17
ENSG00000186187.10	3.317841	-0.1106594	0	0.9999291	0	ENSG00000186187	ZNRF1	chr16
ENSG00000186193.8	4.173261	-0.3131567	0	0.9770663	0	ENSG00000186193	SAPCD2	chr9
ENSG00000186197.11	1.571507	0.2587711	0	0.8850601	0	ENSG00000186197	EDARADD	chr1
ENSG00000186198.3	-0.8954139	0.08059598	0	0.9951345	0	ENSG00000186198	SLC51B	chr15
ENSG00000186204.13	1.051866	1.279905	0.6264365	0.2688156	0	ENSG00000186204	CYP4F12	chr19
ENSG00000186205.11	6.49745	-0.1999058	0	0.9992968	0	ENSG00000186205	MTARC1	chr1
ENSG00000186212.3	2.053583	-0.01186671	0	0.9997816	0	ENSG00000186212	SOWAHB	chr4
ENSG00000186222.4	3.560231	-0.09649807	0	0.9997248	0	ENSG00000186222	BLOC1S4	chr4
ENSG00000186230.6	1.388278	0.02107271	0	0.9995689	0	ENSG00000186230	ZNF749	chr19
ENSG00000186231.15	-0.4435358	0.2657582	0	0.9696789	0	ENSG00000186231	KLHL32	chr6
ENSG00000186235.9	-2.67741	-0.7067734	0	0.7245176	0	ENSG00000186235	LINC02610	chr2
ENSG00000186260.15	5.549688	0.2866669	0	0.9980177	0	ENSG00000186260	MRTFB	chr16
ENSG00000186265.8	-1.765311	0.6874922	0	0.6784656	0	ENSG00000186265	BTLA	chr3
ENSG00000186272.11	1.751328	0.03910739	0	0.9999959	0	ENSG00000186272	ZNF17	chr19
ENSG00000186280.6	0.1893226	-0.01613514	0	0.9999862	0	ENSG00000186280	KDM4D	chr11
ENSG00000186281.11	-1.213236	1.197609	0.3823719	0.3531277	0	ENSG00000186281	GPAT2	chr2
ENSG00000186283.12	4.808284	-0.07152987	0	0.9999852	0	ENSG00000186283	TOR3A	chr1
ENSG00000186288.5	0.5442372	0.03817633	0	0.9820579	0	ENSG00000186288	PABPC1L2A	chrX
ENSG00000186297.10	-2.19945	-0.7032189	0	0.7198372	0	ENSG00000186297	GABRA5	chr15
ENSG00000186298.10	6.572728	-0.1147537	0	1	0	ENSG00000186298	PPP1CC	chr12
ENSG00000186300.10	2.029255	0.1069447	0	0.9999695	0	ENSG00000186300	ZNF555	chr19
ENSG00000186301.8	-0.84479	0.02734192	0	0.9912866	0	ENSG00000186301	NA	NA
ENSG00000186310.9	1.219129	-0.1020735	0	0.999366	0	ENSG00000186310	NAP1L3	chrX
ENSG00000186312.9	1.806547	-0.08389126	0	0.9998026	0	ENSG00000186312	CA5BP1	chrX
ENSG00000186314.10	-0.4481486	-0.2642613	0	0.9838421	0	ENSG00000186314	PRELID2	chr5
ENSG00000186318.15	4.535797	0.1740216	0	0.9997672	0	ENSG00000186318	BACE1	chr11
ENSG00000186326.3	-1.772493	0.1346629	0	0.992722	0	ENSG00000186326	RGS9BP	chr19
ENSG00000186340.13	4.000509	0.06308376	0	0.9861344	0	ENSG00000186340	THBS2	chr6
ENSG00000186350.9	5.689278	0.1455358	0	0.9998944	0	ENSG00000186350	RXRA	chr9
ENSG00000186352.7	3.928535	-1.067701	-0.2042896	0.4200206	0	ENSG00000186352	ANKRD37	chr4
ENSG00000186354.9	-1.424669	0.02121378	0	0.9978008	0	ENSG00000186354	NA	NA
ENSG00000186364.10	0.05464065	0.1172601	0	0.9993044	0	ENSG00000186364	NUDT17	chr1
ENSG00000186376.13	3.771649	0.2340293	0	0.9998853	0	ENSG00000186376	ZNF75D	chrX
ENSG00000186377.7	2.400392	0.06053031	0	0.9882221	0	ENSG00000186377	CYP4X1	chr1
ENSG00000186395.6	3.91103	-0.2134927	0	0.9918084	0	ENSG00000186395	KRT10	chr17
ENSG00000186399.10	-2.730398	0.6688201	0	0.7431609	0	ENSG00000186399	GOLGA8R	NA
ENSG00000186407.6	-1.570247	0.9352274	0	0.5433273	0	ENSG00000186407	CD300E	chr17
ENSG00000186409.13	1.475657	-0.2373875	0	0.9997713	0	ENSG00000186409	CCDC30	chr1
ENSG00000186416.11	3.081492	-0.07305771	0	0.9999991	0	ENSG00000186416	NKRF	chrX
ENSG00000186417.12	-1.324958	-0.2354726	0	0.9230239	0	ENSG00000186417	GLDN	chr15
ENSG00000186432.7	5.933652	-0.09453756	0	0.9999988	0	ENSG00000186432	KPNA4	chr3
ENSG00000186446.10	2.040619	0.223736	0	0.9996641	0	ENSG00000186446	ZNF501	chr3
ENSG00000186448.13	3.786809	0.133358	0	0.9999996	0	ENSG00000186448	ZNF197	chr3
ENSG00000186458.4	0.2578093	0.6055517	0	0.75426	0	ENSG00000186458	DEFB132	chr20
ENSG00000186462.8	3.472903	0.04356197	0	0.9989598	0	ENSG00000186462	NAP1L2	chrX
ENSG00000186468.11	8.731435	-0.2218229	0	0.9968017	0	ENSG00000186468	RPS23	chr5
ENSG00000186469.7	2.58691	0.237667	0	0.9763405	0	ENSG00000186469	GNG2	chr14
ENSG00000186470.12	4.227358	0.8958525	0	0.5983866	0	ENSG00000186470	BTN3A2	chr6
ENSG00000186472.18	3.554236	0.3988477	0	0.9893043	0	ENSG00000186472	PCLO	chr7
ENSG00000186474.14	0.2658926	-0.4379641	0	0.8070356	0	ENSG00000186474	KLK12	chr19
ENSG00000186479.4	1.189496	0.6761105	0	0.7497877	0	ENSG00000186479	RGS7BP	chr5
ENSG00000186480.11	5.738025	0.01901872	0	0.9989825	0	ENSG00000186480	INSIG1	chr7
ENSG00000186481.14	-0.7165817	0.7015449	0	0.6808068	0	ENSG00000186481	NA	NA
ENSG00000186493.10	2.459422	-0.2120958	0	0.9941026	0	ENSG00000186493	C5orf38	chr5
ENSG00000186496.9	1.685869	0.1236062	0	0.9999278	0	ENSG00000186496	ZNF396	chr18
ENSG00000186501.13	5.243242	-0.09458908	0	0.9985626	0	ENSG00000186501	TMEM222	chr1
ENSG00000186510.10	-1.591208	0.174304	0	0.9507799	0	ENSG00000186510	CLCNKA	chr1
ENSG00000186517.12	2.955981	0.4154281	0	0.9348815	0	ENSG00000186517	ARHGAP30	chr1
ENSG00000186522.13	4.927019	0.1943043	0	0.9999764	0	ENSG00000186522	SEPTIN10	chr2
ENSG00000186523.13	0.2680326	-0.5327195	0	0.8816726	0	ENSG00000186523	FAM86B1	chr8
ENSG00000186526.11	-0.1193934	0.2280575	0	0.8925161	0	ENSG00000186526	CYP4F8	chr19
ENSG00000186529.13	-1.623075	-0.04609693	0	0.982801	0	ENSG00000186529	CYP4F3	chr19
ENSG00000186532.10	3.209171	-0.01563445	0	0.9999995	0	ENSG00000186532	SMYD4	chr17
ENSG00000186564.5	-0.2008773	-0.4024969	0	0.9026359	0	ENSG00000186564	FOXD2	chr1
ENSG00000186566.10	5.00754	0.2449124	0	0.9996207	0	ENSG00000186566	GPATCH8	chr17
ENSG00000186567.11	2.209761	0.1318025	0	0.9775882	0	ENSG00000186567	CEACAM19	chr19
ENSG00000186575.16	4.774169	-0.1867079	0	0.9999651	0	ENSG00000186575	NF2	chr22
ENSG00000186577.10	3.709926	-0.1184109	0	0.9982494	0	ENSG00000186577	SMIM29	chr6
ENSG00000186591.10	6.880251	0.04530715	0	1	0	ENSG00000186591	UBE2H	chr7
ENSG00000186594.11	3.067346	-0.008794954	0	0.9997516	0	ENSG00000186594	MIR22HG	chr17
ENSG00000186603.5	-0.8818357	0.2303636	0	0.9595034	0	ENSG00000186603	HPDL	chr1
ENSG00000186615.9	0.6273124	-0.1627734	0	0.9998907	0	ENSG00000186615	KTN1-AS1	chr14
ENSG00000186625.12	3.29992	-0.04735662	0	1	0	ENSG00000186625	KATNA1	chr6
ENSG00000186635.13	5.654653	0.1682265	0	0.9998742	0	ENSG00000186635	ARAP1	chr11
ENSG00000186638.14	0.7148511	-0.2175746	0	0.9840258	0	ENSG00000186638	KIF24	chr9
ENSG00000186642.14	2.641888	0.00981241	0	0.9995308	0	ENSG00000186642	PDE2A	chr11
ENSG00000186648.13	-1.195619	0.7297502	0	0.7386218	0	ENSG00000186648	CARMIL3	chr14
ENSG00000186654.19	3.439459	-0.07134778	0	0.9991309	0	ENSG00000186654	PRR5	chr22
ENSG00000186660.14	5.514103	0.1105413	0	0.9999983	0	ENSG00000186660	ZFP91	chr11
ENSG00000186665.8	3.826093	-0.1385544	0	0.9997477	0	ENSG00000186665	C17orf58	chr17
ENSG00000186666.5	2.931633	-0.1042377	0	0.9999949	0	ENSG00000186666	BCDIN3D	chr12
ENSG00000186676.3	-1.507294	0.9641208	0	0.5615641	0	ENSG00000186676	NA	NA
ENSG00000186684.11	-2.110321	0.5766473	0	0.8129678	0	ENSG00000186684	CYP27C1	chr2
ENSG00000186687.14	3.854069	-0.07738389	0	0.9999997	0	ENSG00000186687	LYRM7	chr5
ENSG00000186704.9	-0.1003243	0.3139688	0	0.9839967	0	ENSG00000186704	NA	NA
ENSG00000186710.10	-1.70127	-0.6626354	0	0.6836862	0	ENSG00000186710	CFAP73	chr12
ENSG00000186714.11	-2.712351	-0.2051034	0	0.971792	0	ENSG00000186714	CCDC73	chr11
ENSG00000186715.9	-2.048212	-0.1226752	0	0.9520288	0	ENSG00000186715	MST1L	chr1
ENSG00000186716.18	5.190256	0.05982524	0	0.9999352	0	ENSG00000186716	BCR	chr22
ENSG00000186732.12	-1.716856	-0.7027074	0	0.7462663	0	ENSG00000186732	MPPED1	chr22
ENSG00000186765.10	-0.5655926	0.2428401	0	0.9838917	0	ENSG00000186765	FSCN2	chr17
ENSG00000186767.5	2.937274	-0.06900867	0	0.9985999	0	ENSG00000186767	SPIN4	chrX
ENSG00000186787.7	0.6463193	0.05271127	0	0.9995814	0	ENSG00000186787	SPIN2B	chrX
ENSG00000186792.14	1.834086	0.04052843	0	0.9961192	0	ENSG00000186792	HYAL3	chr3
ENSG00000186806.5	1.845655	0.2185719	0	0.9660542	0	ENSG00000186806	VSIG10L	chr19
ENSG00000186810.7	-0.3345842	0.2405125	0	0.9398989	0	ENSG00000186810	CXCR3	chrX
ENSG00000186812.11	4.526904	-0.01673136	0	0.9999937	0	ENSG00000186812	ZNF397	chr18
ENSG00000186814.11	3.611423	0.326483	0	0.9984023	0	ENSG00000186814	ZSCAN30	chr18
ENSG00000186815.11	4.71774	0.1512201	0	0.9999778	0	ENSG00000186815	TPCN1	chr12
ENSG00000186818.11	1.771398	0.3175172	0	0.9218774	0	ENSG00000186818	LILRB4	chr19
ENSG00000186827.9	-0.4243697	0.6956818	0	0.7308042	0	ENSG00000186827	TNFRSF4	chr1
ENSG00000186832.7	-0.6519021	0.1529284	0	0.9334595	0	ENSG00000186832	KRT16	chr17
ENSG00000186834.3	5.628911	0.009334057	0	1	0	ENSG00000186834	HEXIM1	chr17
ENSG00000186847.5	3.515283	0.7568653	0	0.6443623	0	ENSG00000186847	KRT14	chr17
ENSG00000186854.9	-0.970645	0.704799	0	0.7113193	0	ENSG00000186854	LOC105374836	NA
ENSG00000186862.16	-1.263616	-0.2658443	0	0.9831879	0	ENSG00000186862	PDZD7	chr10
ENSG00000186866.15	4.533594	0.1231644	0	0.9999986	0	ENSG00000186866	POFUT2	chr21
ENSG00000186868.14	4.629238	-0.9838785	0	0.5178042	0	ENSG00000186868	MAPT	chr17
ENSG00000186871.6	-0.2429995	0.06094328	0	0.996255	0	ENSG00000186871	ERCC6L	chrX
ENSG00000186889.8	1.501125	-0.2038548	0	0.9991014	0	ENSG00000186889	TMEM17	chr2
ENSG00000186891.12	-0.3503351	0.02131853	0	0.9973595	0	ENSG00000186891	TNFRSF18	chr1
ENSG00000186907.6	0.9472169	-0.3735564	0	0.9315108	0	ENSG00000186907	RTN4RL2	chr11
ENSG00000186908.13	4.335326	0.203178	0	0.9997083	0	ENSG00000186908	ZDHHC17	chr12
ENSG00000186910.3	-0.1541041	-0.3047412	0	0.8559419	0	ENSG00000186910	SERPINA11	chr14
ENSG00000186918.12	5.414009	-0.1234782	0	0.9999792	0	ENSG00000186918	ZNF395	chr8
ENSG00000186919.11	-1.279204	-0.2924732	0	0.9964298	0	ENSG00000186919	ZACN	chr17
ENSG00000186940.6	0.2858458	0.3724513	0	0.8358413	0	ENSG00000186940	NA	NA
ENSG00000186951.15	4.570931	0.1338736	0	0.9983349	0	ENSG00000186951	PPARA	chr22
ENSG00000186952.13	0.7210513	-0.7585661	0	0.7490273	0	ENSG00000186952	TMEM232	chr5
ENSG00000186973.9	0.1811274	-0.5390245	0	0.8040165	0	ENSG00000186973	FAM183A	chr1
ENSG00000186976.13	1.380261	-0.1239136	0	0.9998975	0	ENSG00000186976	EFCAB6	chr22
ENSG00000186994.10	1.331997	-0.0931913	0	0.9918466	0	ENSG00000186994	KANK3	chr19
ENSG00000186998.14	2.099286	0.1721697	0	0.9817538	0	ENSG00000186998	EMID1	chr22
ENSG00000187010.17	-1.862001	1.703924	0.6495605	0.2717789	0	ENSG00000187010	RHD	chr1
ENSG00000187013.4	-0.8103038	0.5868244	0	0.7398369	0	ENSG00000187013	LINC02875	chr17
ENSG00000187017.13	1.415005	0.9736559	0	0.525589	0	ENSG00000187017	ESPN	chr1
ENSG00000187037.7	-2.522891	0.6842366	0	0.6855636	0	ENSG00000187037	GPR141	chr7
ENSG00000187045.15	-3.146957	0.09113245	0	0.9670662	0	ENSG00000187045	TMPRSS6	chr22
ENSG00000187049.8	3.169875	-0.03924178	0	0.9999937	0	ENSG00000187049	TMEM216	chr11
ENSG00000187051.7	5.652882	-0.03380764	0	0.9967573	0	ENSG00000187051	RPS19BP1	chr22
ENSG00000187066.7	-0.547882	-0.3254431	0	0.9535484	0	ENSG00000187066	TMEM262	chr11
ENSG00000187068.2	3.001053	0.1806425	0	0.9925203	0	ENSG00000187068	C3orf70	chr3
ENSG00000187079.13	5.13116	0.1746968	0	0.9976521	0	ENSG00000187079	TEAD1	chr11
ENSG00000187091.12	3.59614	0.4496666	0	0.982416	0	ENSG00000187091	PLCD1	chr3
ENSG00000187094.10	1.352436	0.2077151	0	0.9060228	0	ENSG00000187094	CCK	chr3
